0.0,30,63.63455,58.476,224.352,31.425,0,0,0,0,30.24762,6.36346,11.81402,7,235.68975,21477,15.0,0.0,0.0,0.0,0.0,0.0
0.010416667,30,61.67313,58.459,224.324,31.42,0,0,0,0,30.21283,6.16731,11.81214,7,235.65225000000004,21474,15.0,0.0,0.0,0.0,0.0,0.0
0.020833333,30,61.71973,53.069,224.373,30.827,0,0,0,0,31.04771,6.17197,11.58906,7,231.20175,19620,15.0,0.0,0.0,0.0,0.0,0.0
0.03125,30,62.16018,51.462,220.973,30.27,0,0,0,0,31.67387,6.21602,11.37989,7,227.02875,19334,15.0,0.0,0.0,0.0,0.0,0.0
0.041666667,30,64.57526,49.73,217.74,29.719,0,0,0,0,33.15925,6.45753,11.17252,7,222.89175,18978,15.0,0.0,0.0,0.0,0.0,0.0
0.052083333,30,67.84871,47.194,214.339,29.059,0,0,0,0,35.11773,6.78487,10.92451,7,217.94400000000002,18321,15.0,0.0,0.0,0.0,0.0,0.0
0.0625,30,72.14054,47.16,219.925,29.676,0,0,0,0,37.86587,7.21405,11.15643,7,222.57075000000003,17855,15.0,0.0,0.0,0.0,0.0,0.0
0.072916667,30,72.47069,44.126,213.292,28.602,0,0,0,0,37.86587,7.24707,10.75263,7,214.515,17237,15.0,0.0,0.0,0.0,0.0,0.0
0.083333333,30,69.7643,40.893,207.115,27.556,0,0,0,0,36.8501,6.97643,10.35955,7,206.673,16453,15.0,0.0,0.0,0.0,0.0,0.0
0.09375,30,67.49915,39.927,201.059,26.776,0,0,0,0,36.47441,6.74992,10.06624,7,200.82150000000001,16548,15.0,0.0,0.0,0.0,0.0,0.0
0.104166667,30,62.83833,38.351,196.112,26.051,0,0,0,0,34.38721,6.28383,9.79376,7,195.3855,16295,15.0,0.0,0.0,0.0,0.0,0.0
0.114583333,30,62.46546,33.82,190.698,24.946,0,0,0,0,34.67942,6.24655,9.37835,7,187.098,14743,15.0,0.0,0.0,0.0,0.0,0.0
0.125,30,53.74197,30.127,183.215,23.705,0,0,0,0,32.06695,5.3742,8.91154,7,177.78525000000002,13613,15.0,0.0,0.0,0.0,0.0,0.0
0.135416667,30,54.44886,27.179,174.894,22.453,0,0,0,0,29.89975,5.44489,8.44083,7,168.3945,12807,15.0,0.0,0.0,0.0,0.0,0.0
0.145833333,30,50.06769,24.696,166.418,21.235,0,0,0,0,27.06813,5.00677,7.98305,7,159.26175,12173,15.0,0.0,0.0,0.0,0.0,0.0
0.15625,30,46.35457,22.34,157.98,20.036,0,0,0,0,24.70265,4.63546,7.53218,7,150.267,11533,15.0,0.0,0.0,0.0,0.0,0.0
0.166666667,30,44.35819,22.416,150.774,19.243,0,0,0,0,23.38772,4.43582,7.23432,7,144.32475,12198,15.0,0.0,0.0,0.0,0.0,0.0
0.177083333,30,42.57931,20.641,144.789,18.381,0,0,0,0,22.19802,4.25793,6.91019,7,137.85825,11640,15.0,0.0,0.0,0.0,0.0,0.0
0.1875,30,40.00033,20.38,139.342,17.747,0,0,0,0,20.31607,4.00003,6.67177,7,133.10174999999998,11978,15.0,0.0,0.0,0.0,0.0,0.0
0.197916667,30,40.38873,21.877,136.217,17.566,0,0,0,0,20.54218,4.03887,6.60376,7,131.745,13272,15.0,0.0,0.0,0.0,0.0,0.0
0.208333333,30,40.77713,20.272,133.834,17.123,0,0,0,0,20.71611,4.07771,6.43718,7,128.42174999999997,12452,15.0,0.0,0.0,0.0,0.0,0.0
0.21875,30,40.46641,21.441,131.837,17.031,0,0,0,0,20.7509,4.04664,6.40259,7,127.73175,13453,15.0,0.0,0.0,0.0,0.0,0.0
0.229166667,30,40.83539,21.895,131.328,17.025,0,0,0,0,20.66393,4.08354,6.4003,7,127.686,13815,15.0,0.0,0.0,0.0,0.0,0.0
0.239583333,30,40.46641,21.843,131.113,16.995,0,0,0,0,20.61175,4.04664,6.38914,7,127.46324999999999,13803,15.0,0.0,0.0,0.0,0.0,0.0
0.25,30,40.50525,19.724,129.632,16.595,0,0,0,0,20.54218,4.05053,6.23876,7,124.46324999999999,12514,15.0,0.0,0.0,0.0,0.0,0.0
0.260416667,30,40.52467,19.397,127.223,16.291,0,0,0,0,20.43782,4.05247,6.12447,7,122.18325,12542,15.0,0.0,0.0,0.0,0.0,0.0
0.270833333,30,40.31105,18.065,124.57,15.848,0,0,0,0,20.40303,4.03111,5.95801,7,118.86225,11865,15.0,0.0,0.0,0.0,0.0,0.0
0.28125,30,40.11685,18.032,122.009,15.56,0,0,0,0,20.15953,4.01169,5.84966,7,116.70075,12118,15.0,0.0,0.0,0.0,0.0,0.0
0.291666667,30,40.04693,17.431,119.832,15.252,0,0,0,0,20.02734,4.00469,5.73365,7,114.38625000000002,11906,15.0,0.0,0.0,0.0,0.0,0.0
0.302083333,30,40.34212,17.354,117.937,15.032,0,0,0,0,19.99951,4.03421,5.65124,7,112.74225000000001,12059,15.0,0.0,0.0,0.0,0.0,0.0
0.3125,30,40.58293,17.689,116.835,14.947,0,0,0,0,20.10039,4.05829,5.61921,7,112.10325,12446,15.0,0.0,0.0,0.0,0.0,0.0
0.322916667,30,40.89365,18.368,116.724,15.01,0,0,0,0,20.40303,4.08937,5.64293,7,112.57650000000001,12982,15.0,0.0,0.0,0.0,0.0,0.0
0.333333333,30,41.16553,18.373,116.978,15.039,0,0,0,0,20.82047,4.11655,5.65376,7,112.79249999999999,12956,15.0,0.0,0.0,0.0,0.0,0.0
0.34375,30,41.86465,18.087,116.911,15.0,0,0,0,0,21.16834,4.18647,5.63902,7,112.49849999999999,12745,15.0,0.0,0.0,0.0,0.0,0.0
0.354166667,30,42.42395,19.31,117.556,15.207,0,0,0,0,21.6136,4.2424,5.71703,7,114.05474999999998,13597,15.0,0.0,0.0,0.0,0.0,0.0
0.364583333,30,43.94649,20.389,119.384,15.53,0,0,0,0,22.1354,4.39465,5.83846,7,116.47725,14171,15.0,0.0,0.0,0.0,0.0,0.0
0.375,30,48.77431,25.748,121.592,16.371,0,0,0,0,24.68178,4.87743,6.15455,7,122.78325000000001,17637,15.0,0.0,0.0,0.0,0.0,0.0
0.385416667,30,59.88648,27.434,129.566,17.444,0,0,0,0,29.65625,5.98865,6.55805,7,130.833,17635,15.0,0.0,0.0,0.0,0.0,0.0
0.395833333,30,71.46084,38.139,139.287,19.714,0,0,0,0,34.24807,7.14608,7.41128,7,147.85500000000002,22461,15.0,0.0,0.0,0.0,0.0,0.0
0.40625,30,80.00567,50.426,153.938,22.707,0,0,0,0,37.93544,8.00057,8.5365,7,170.30325,26276,15.0,0.0,0.0,0.0,0.0,0.0
0.416666667,30,94.90087,54.355,171.093,25.05,0,0,0,0,43.39692,9.49009,9.41722,7,187.87349999999998,25598,15.0,0.0,0.0,0.0,0.0,0.0
0.427083333,30,105.7761,64.853,185.275,27.792,0,0,0,0,46.61468,10.57761,10.44812,7,208.43999999999997,27780,15.0,0.0,0.0,0.0,0.0,0.0
0.4375,30,115.2104,75.754,200.681,30.715,0,0,0,0,49.24802,11.52104,11.54699,7,230.36249999999998,29551,15.0,0.0,0.0,0.0,0.0,0.0
0.447916667,30,120.011,88.949,214.334,33.698,0,0,0,0,49.99941,12.0011,12.66846,7,252.73575,31861,15.0,0.0,0.0,0.0,0.0,0.0
0.458333333,30,118.9701,96.678,230.083,36.307,0,0,0,0,49.24802,11.89701,13.64917,7,272.301,32171,15.0,0.0,0.0,0.0,0.0,0.0
0.46875,30,112.1109,102.536,243.93,38.496,0,0,0,0,45.74154,11.21109,14.47226,7,288.7215,32180,15.0,0.0,0.0,0.0,0.0,0.0
0.479166667,30,102.4553,106.178,255.77,40.216,0,0,0,0,40.85751,10.24553,15.11895,7,301.623,31869,15.0,0.0,0.0,0.0,0.0,0.0
0.489583333,30,94.81153,95.513,269.734,40.583,0,0,0,0,39.03469,9.48115,15.25677,7,304.37249999999995,28047,15.0,0.0,0.0,0.0,0.0,0.0
0.5,30,88.37961,91.175,273.186,40.485,0,0,0,0,36.8501,8.83796,15.21977,7,303.6345,26695,15.0,0.0,0.0,0.0,0.0,0.0
0.510416667,30,81.2874,90.707,271.839,40.283,0,0,0,0,34.24807,8.12874,15.14395,7,302.12175,26690,15.0,0.0,0.0,0.0,0.0,0.0
0.520833333,30,75.7721,86.229,271.755,39.776,0,0,0,0,32.16088,7.57721,14.95338,7,298.32,25572,15.0,0.0,0.0,0.0,0.0,0.0
0.53125,30,70.37332,85.708,271.04,39.639,0,0,0,0,30.77985,7.03733,14.90177,7,297.29025,25496,15.0,0.0,0.0,0.0,0.0,0.0
0.541666667,30,68.27595,74.128,271.535,38.407,0,0,0,0,29.79539,6.8276,14.43872,7,288.0525,22401,15.0,0.0,0.0,0.0,0.0,0.0
0.552083333,30,67.03307,87.453,263.672,39.014,0,0,0,0,29.23881,6.70331,14.66688,7,292.60425,26555,15.0,0.0,0.0,0.0,0.0,0.0
0.5625,30,66.76507,85.832,266.445,39.142,0,0,0,0,28.52221,6.67651,14.715,7,293.56425,25905,15.0,0.0,0.0,0.0,0.0,0.0
0.572916667,30,67.07967,80.16,267.819,38.664,0,0,0,0,27.95867,6.70797,14.53545,7,289.98225,24310,15.0,0.0,0.0,0.0,0.0,0.0
0.583333333,30,68.08952,76.218,265.864,38.009,0,0,0,0,28.12564,6.80895,14.28914,7,285.06825000000003,23404,15.0,0.0,0.0,0.0,0.0,0.0
0.59375,30,68.72261,65.424,263.151,36.508,0,0,0,0,27.55166,6.87226,13.72492,7,273.81225,20560,15.0,0.0,0.0,0.0,0.0,0.0
0.604166667,30,68.31479,57.193,253.853,34.561,0,0,0,0,27.4647,6.83148,12.99274,7,259.20525,18732,15.0,0.0,0.0,0.0,0.0,0.0
0.614583333,30,65.16874,76.515,243.929,35.605,0,0,0,0,26.45589,6.51687,13.3853,7,267.03675000000004,25320,15.0,0.0,0.0,0.0,0.0,0.0
0.625,30,61.64516,70.05,248.609,35.407,0,0,0,0,26.1776,6.16452,13.31075,7,265.54949999999997,23046,15.0,0.0,0.0,0.0,0.0,0.0
0.635416667,30,59.76219,64.178,247.734,34.657,0,0,0,0,26.28891,5.97622,13.02891,7,259.92675,21357,15.0,0.0,0.0,0.0,0.0,0.0
0.645833333,30,58.94655,66.787,243.61,34.489,0,0,0,0,26.78984,5.89466,12.96564,7,258.66450000000003,22487,15.0,0.0,0.0,0.0,0.0,0.0
0.65625,30,59.38933,53.093,242.491,32.843,0,0,0,0,27.29076,5.93893,12.34688,7,246.32025000000002,18221,15.0,0.0,0.0,0.0,0.0,0.0
0.666666667,30,60.21274,48.589,232.067,31.184,0,0,0,0,27.12379,6.02127,11.72331,7,233.88000000000002,17442,15.0,0.0,0.0,0.0,0.0,0.0
0.677083333,30,62.42662,51.669,222.927,30.511,0,0,0,0,27.42295,6.24266,11.47019,7,228.83025000000004,19246,15.0,0.0,0.0,0.0,0.0,0.0
0.6875,30,65.86786,50.501,218.476,29.886,0,0,0,0,28.33436,6.58679,11.23545,7,224.14724999999999,19197,15.0,0.0,0.0,0.0,0.0,0.0
0.697916667,30,65.61928,51.124,215.949,29.675,0,0,0,0,28.2787,6.56193,11.15594,7,222.56100000000004,19637,15.0,0.0,0.0,0.0,0.0,0.0
0.708333333,30,64.00353,49.0,214.119,29.235,0,0,0,0,27.7082,6.40035,10.99075,7,219.26550000000003,19014,15.0,0.0,0.0,0.0,0.0,0.0
0.71875,30,59.54469,46.94,211.29,28.692,0,0,0,0,26.68548,5.95447,10.78654,7,215.19150000000002,18480,15.0,0.0,0.0,0.0,0.0,0.0
0.729166667,30,58.34064,45.213,206.648,27.985,0,0,0,0,26.57068,5.83406,10.52053,7,209.8845,18208,15.0,0.0,0.0,0.0,0.0,0.0
0.739583333,30,57.33857,45.476,203.928,27.712,0,0,0,0,26.62286,5.73386,10.41789,7,207.837,18547,15.0,0.0,0.0,0.0,0.0,0.0
0.75,30,58.6902,45.367,202.095,27.496,0,0,0,0,27.4647,5.86902,10.33677,7,206.21849999999998,18666,15.0,0.0,0.0,0.0,0.0,0.0
0.760416667,30,60.46908,45.055,200.656,27.301,0,0,0,0,28.33436,6.04691,10.26361,7,204.75900000000001,18670,15.0,0.0,0.0,0.0,0.0,0.0
